% デバイス,CC2250005
% ファイル名,CC2250005_20230926_061657
% 観測時間（UTC）,2023-09-26 06:16:57
% 観測時間（現地）,2023-09-26 15:16:57
% サンプルタイプ,キャスト
% キャストデータ,処理
% 位置情報,GPS
% デフォルト緯度,32
% デフォルト高度,0
% 開始緯度,32.8193374
% 開始経度,129.776437
% 開始高度,31.881000518798828
% 開始GPS水平エラー(m),9.6979999542236328
% 開始GPS垂直エラー(m),12.541000366210938
% 開始GPS衛星数,7
% 終了緯度,
% 終了経度,
% 終了高度,
% 終了GPS水平エラー(m),
% 終了GPS垂直エラー(m),
% 終了時のGPS衛星数,
% 観測時間 (sec),59.4
% １秒あたりのサンプル,5
% 電子校正日,0001-01-01
% 電導率校正日,2023-01-20
% 水温校正日,2023-01-18
% 水圧校正日,2022-12-16
% 
水圧 (dbar),水深 (m),水温 (℃),電導率 (μS/cm),25℃換算電導率 (μS/cm),塩分濃度 (PSS),音速 (m/s),密度 (kg/m³)
0.15,0.15028522655365714,29.324900652095479,51709.717565406732,47593.016227091925,30.981258436072903,1539.9987361215276,1018.9455795357789
0.44999999999999996,0.45082179451883103,29.262641269611617,51940.489220071169,47860.266294445093,31.176559893941182,1540.0738258088313,1019.1137760782302
0.74999999999999989,0.75128126635473313,29.240720013596668,52646.4386872181,48530.364893774524,31.666566919159578,1540.5432909533538,1019.4893736105988
1.05,1.0516547715722466,29.23312440904467,53043.033537349787,48902.800747086949,31.939355381583511,1540.8169058710143,1019.6975609712372
1.35,1.3519705419540367,29.121908210859306,53221.299273363693,49167.981167638405,32.134197209096357,1540.7865107819569,1019.8817839657061
1.65,1.6522312793399308,29.001277896942291,53394.079419390859,49437.792491957109,32.332605578258644,1540.7390351742351,1020.0717716892242
1.9500000000000002,1.9524345577234106,28.903815821964326,53624.787356529632,49741.179301335287,32.555756603195519,1540.767017241061,1020.2726212203644
2.25,2.2525685864543878,28.756453867399834,53907.105571011343,50140.124294641086,32.849565232810619,1540.7604809904913,1020.54294188035
2.55,2.5526390061828428,28.637240830733433,54024.3181761115,50360.828912321937,33.012285260005775,1540.6769357360465,1020.705598529539
2.85,2.8526738413204797,28.5491187744685,54031.406467650719,50450.322716993214,33.078310031708412,1540.5591126388588,1020.7854153432766
3.15,3.1526938244608353,28.511407457012162,54008.777580385315,50464.732799051031,33.088910304484543,1540.4929142433848,1020.8070447652929
3.4499999999999997,3.4527052028063245,28.453331351012949,53982.953767390165,50495.406369435928,33.11152246346321,1540.3946653943524,1020.8443604306807
3.8069653511047363,3.809673244160602,28.427711747086136,53986.581116123365,50523.014509476634,33.131806646352445,1540.3658820827072,1020.8695180050612
